Site,Site_plot_date,Project,Plot Type,Plot #,Visit (time since outplanting completed),Date,Family,Species,# Fish,Avg Size,Min Size,Max Size
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Grunt,Spanish,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Grunt,White,1,20,20,20
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Grunt,Porkfish,1,20,20,20
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Grunt,JuvenileGrunt,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Hamlet,Barred,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Hamlet,Butter,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Hamlet,Indigo,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Jackfish,BarJack,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Jackfish,AtlanticBumper,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Jackfish,Bluerunner,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Jackfish,RainbowRunner,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Lizardfish,Sanddiver,,,,
Rainbow,Rainbow_plot_100_05/06/2019,MDC,Plot,P100,1month,05/06/2019,Mojarra,Yellowfin,,,,
